standard_cost,avg_unit_price,list_price,rolling_avg_sales_3m,current_month_gross_sales,month_num,current_month_net_sales,product_key,customer_key,current_month_margin_amount,month_cos,year_num,store_id,current_month_order_qty,previous_month_sales,size,sales_growth_previous_period,territory_id,bonus,month_sin
179.8156,242.994,404.99,242.994,242.994,8,242.994,201,530,63.1784,-0.5000000000000004,2007,1874,1.0,0.0,,,4,3550.0,-0.8660254037844384
110.2829,149.031,248.385,298.062,298.062,8,298.062,99,54,77.4962,-0.5000000000000004,2006,600,2.0,0.0,,,1,5000.0,-0.8660254037844384
9.1593,14.694,24.49,37.86543333333333,58.776,12,58.776,127,128,22.1388,1.0,2007,642,4.0,14.694,S,3.0,4,4100.0,-2.4492935982947064e-16
8.9866,12.144,20.24,60.72,12.144,11,12.144,202,520,3.1574,0.8660254037844384,2007,1462,1.0,60.72,,-0.8,2,2500.0,-0.5000000000000004
1082.51,1020.594,1700.99,4082.376,4082.376,9,4082.376,223,611,-247.664,-1.8369701987210297e-16,2007,1810,4.0,0.0,40,,1,3900.0,-1.0
486.7066,419.4589,782.99,978.7374333333333,1677.8356,6,1677.8356,31,129,-268.9908,-1.0,2006,648,4.0,419.4589,62,3.0,6,5000.0,1.2246467991473532e-16
1912.1544,2039.994,3399.99,4079.988,4079.988,9,4079.988,42,163,255.6792,-1.8369701987210297e-16,2005,1296,2.0,0.0,48,,4,2000.0,-1.0
41.5723,32.394,53.99,64.788,64.788,9,64.788,145,337,-18.3566,-1.8369701987210297e-16,2007,432,2.0,0.0,S,,10,5000.0,-1.0
144.5938,158.43,264.05,1109.01,316.86,11,316.86,180,277,27.6724,0.8660254037844384,2007,848,2.0,1109.01,52,-0.7142857142857143,4,4100.0,-0.5000000000000004
41.5723,32.394,53.99,281.309496,64.788,3,64.788,145,382,-18.3566,6.123233995736766e-17,2008,1336,2.0,194.364,S,-0.6666666666666667,4,2000.0,1.0
30.9334,44.994,74.99,44.994,44.994,8,44.994,121,261,14.0606,-0.5000000000000004,2006,556,1.0,0.0,S,,4,3550.0,-0.8660254037844384
1251.9813,1229.4589,2294.99,4917.835599999999,1229.4589,3,1229.4589,65,359,-22.5224,6.123233995736766e-17,2007,928,1.0,1229.4589,38,0.0,6,5150.0,1.0
13.0863,20.1865,34.99,70.65275,80.746,2,80.746,2,302,28.4008,0.5000000000000001,2007,1266,4.0,40.373,,1.0,3,2000.0,0.8660254037844386
598.4354,647.994,1079.99,1943.982,1295.988,2,1295.988,71,297,99.1172,0.5000000000000001,2007,1202,2.0,1943.982,48,-0.3333333333333333,5,6700.0,0.8660254037844386
486.7066,454.1342,782.99,5340.618192,5449.6104,9,5340.618192,33,352,-499.861,-1.8369701987210297e-16,2006,798,12.0,0.0,48,,5,4100.0,-1.0
38.4923,28.8404,49.99,28.8404,28.8404,11,28.8404,9,106,-9.6519,0.8660254037844384,2005,1896,1.0,28.8404,XL,0.0,6,5000.0,-0.5000000000000004
713.0798,600.2625,1120.49,1500.65625,1800.7875,2,1800.7875,80,327,-338.4519,0.5000000000000001,2007,1944,3.0,600.2625,38,1.9999999999999996,4,2000.0,0.8660254037844386
65.8097,88.932,148.22,266.796,266.796,12,266.796,85,338,69.3669,1.0,2006,472,3.0,266.796,,0.0,1,5000.0,-2.4492935982947064e-16
713.0798,672.294,1120.49,800.35,1344.588,9,1344.588,84,132,-81.5716,-1.8369701987210297e-16,2007,672,2.0,1200.525,48,0.11999999999999988,3,4100.0,-1.0
38.4923,28.8404,49.99,28.8404,28.8404,5,28.8404,8,48,-9.6519,-0.8660254037844387,2006,412,1.0,28.8404,L,0.0,6,500.0,0.49999999999999994
17.9776,24.294,40.49,97.176,24.294,10,24.294,188,223,6.3164,0.5000000000000001,2007,768,1.0,97.176,,-0.75,6,5150.0,-0.8660254037844386
1481.9379,953.628,2384.07,762.9024,953.628,9,762.9024,206,581,-719.0355,-1.8369701987210297e-16,2007,1038,1.0,0.0,54,,9,5650.0,-1.0
755.1508,728.91,1214.85,728.91,728.91,3,728.91,221,544,-26.2408,6.123233995736766e-17,2008,394,1.0,728.91,50,0.0,5,6700.0,1.0
419.7784,461.694,769.49,461.694,461.694,7,461.694,230,247,41.9156,-0.8660254037844388,2007,1878,1.0,0.0,38,,2,2500.0,-0.4999999999999997
713.0798,672.294,1120.49,2072.9064999999996,2016.882,11,2016.882,84,302,-122.3574,0.8660254037844384,2007,1266,3.0,2016.882,48,0.0,3,2000.0,-0.5000000000000004
23.749,38.1,63.5,366.9538,190.5,3,190.5,133,343,71.755,6.123233995736766e-17,2008,516,5.0,228.6,S,-0.16666666666666666,3,3550.0,1.0
713.0798,672.294,1120.49,2401.05,1344.588,8,1344.588,84,66,-81.5716,-0.5000000000000004,2007,832,2.0,2401.05,48,-0.44000000000000006,2,2500.0,-0.8660254037844384
6.9223,5.1865,8.99,28.525750000000002,31.119,8,31.119,6,45,-10.4148,-0.5000000000000004,2006,368,6.0,20.746,,0.5000000000000001,1,3550.0,-0.8660254037844384
30.9334,43.4942,74.99,596.740424,608.9188,9,596.740424,123,165,163.6728,-1.8369701987210297e-16,2006,1322,14.0,0.0,L,,6,5150.0,-1.0
713.0798,600.2625,1120.49,2100.91875,1800.7875,5,1800.7875,82,301,-338.4519,-0.8660254037844387,2007,1254,3.0,1200.525,42,0.49999999999999983,4,2000.0,0.49999999999999994
360.9428,324.4527,594.83,1946.7162,1946.7162,8,1946.7162,113,328,-218.9406,-0.5000000000000004,2006,1962,6.0,0.0,48,,7,985.0,-0.8660254037844384
6.9223,5.1865,8.99,10.373,20.746,11,20.746,6,299,-6.9432,0.8660254037844384,2006,1236,4.0,10.373,,1.0,6,5150.0,-0.5000000000000004
1912.1544,2039.994,3399.99,9179.973,8159.976,3,8159.976,40,119,511.3584,6.123233995736766e-17,2006,334,4.0,16319.952,42,-0.5,5,6700.0,1.0
13.0863,20.1865,34.99,164.143046,121.119,3,121.119,2,389,42.6012,6.123233995736766e-17,2007,1426,6.0,60.5595,,1.0,4,3550.0,1.0
1554.9479,1466.01,2443.35,3647.5725,2932.02,1,2932.02,76,251,-177.8758,0.8660254037844387,2008,1976,2.0,1466.01,44,1.0,3,2500.0,0.49999999999999994
65.8097,88.932,148.22,177.864,177.864,11,177.864,85,282,46.2446,0.8660254037844384,2006,962,2.0,0.0,,,7,985.0,-0.5000000000000004
1251.9813,1229.4589,2294.99,1639.2785333333334,2458.9178,4,2458.9178,65,235,-45.0448,-0.4999999999999998,2007,1162,2.0,1229.4589,38,1.0,6,5150.0,0.8660254037844387
343.6496,323.994,539.99,3239.94,2591.952,12,2591.952,247,352,-157.2448,1.0,2007,798,8.0,3239.94,48,-0.19999999999999996,5,2500.0,-2.4492935982947064e-16
343.6496,323.994,539.99,971.982,647.988,1,647.988,227,251,-39.3112,0.8660254037844387,2008,1976,2.0,323.994,58,1.0,3,2500.0,0.49999999999999994
187.1571,183.9382,337.22,183.9382,183.9382,3,183.9382,13,124,-3.2189,6.123233995736766e-17,2006,520,1.0,183.9382,60,0.0,2,4100.0,1.0
486.7066,419.4589,782.99,419.4589,1677.8356,11,1677.8356,30,109,-268.9908,0.8660254037844384,2005,1946,4.0,419.4589,60,3.0,4,2500.0,-0.5000000000000004
308.2179,338.994,564.99,677.988,1355.976,11,1355.976,234,300,123.1044,0.8660254037844384,2007,1242,4.0,677.988,40,1.0,3,2000.0,-0.5000000000000004
1554.9479,1466.01,2443.35,1466.01,1466.01,9,1466.01,79,157,-88.9379,-1.8369701987210297e-16,2007,1082,1.0,0.0,58,,4,3550.0,-1.0
38.4923,28.8404,49.99,201.8828,201.8828,8,201.8828,9,328,-67.5633,-0.5000000000000004,2006,1962,7.0,0.0,XL,,7,985.0,-0.8660254037844384
1554.9479,1308.9375,2443.35,1308.9375,1308.9375,11,1308.9375,78,100,-246.0104,0.8660254037844384,2006,1350,1.0,1308.9375,52,0.0,5,6700.0,-0.5000000000000004
24.7459,35.994,59.99,179.97,179.97,11,179.97,119,301,56.2405,0.8660254037844384,2006,1254,5.0,179.97,M,0.0,4,2000.0,-0.5000000000000004
713.0798,672.294,1120.49,4201.8375,2016.882,8,2016.882,82,302,-122.3574,-0.5000000000000004,2007,1266,3.0,4201.8375,42,-0.5199999999999999,3,2000.0,-0.8660254037844384
1481.9379,1430.442,2384.07,7152.21,7152.21,9,7152.21,218,593,-257.4795,-1.8369701987210297e-16,2007,1250,5.0,0.0,54,,8,75.0,-1.0
1251.9813,1376.994,2294.99,1639.2785333333334,2753.988,7,2753.988,65,235,250.0254,-0.8660254037844388,2007,1162,2.0,2458.9178,38,0.1200000260277101,6,5150.0,-0.4999999999999997
38.4923,29.994,49.99,195.30055333333334,119.976,8,119.976,7,328,-33.9932,-0.5000000000000004,2007,1962,4.0,355.17846,M,-0.6622092454593108,7,985.0,-0.8660254037844384
343.6496,323.994,539.99,971.982,323.994,11,323.994,247,113,-19.6556,0.8660254037844384,2007,1992,1.0,971.982,48,-0.6666666666666666,4,4100.0,-0.5000000000000004
1554.9479,1466.01,2443.35,4363.125,4398.03,9,4398.03,76,394,-266.8137,-1.8369701987210297e-16,2007,1830,3.0,5235.75,44,-0.16000000000000006,7,985.0,-1.0
145.2835,196.329,327.215,1177.974,588.987,11,588.987,104,276,153.1365,0.8660254037844384,2006,808,3.0,1177.974,,-0.5,7,985.0,-0.5000000000000004
713.0798,600.2625,1120.49,1800.7875,600.2625,2,600.2625,80,256,-112.8173,0.5000000000000001,2007,422,1.0,1800.7875,38,-0.6666666666666666,2,2500.0,0.8660254037844386
1912.1544,2039.994,3399.99,4079.988,10199.97,12,10199.97,41,121,639.198,1.0,2005,376,5.0,4079.988,44,1.5,4,2000.0,-2.4492935982947064e-16
23.749,38.1,63.5,381.0,381.0,9,381.0,134,382,143.51,-1.8369701987210297e-16,2007,1336,10.0,0.0,M,,4,2000.0,-1.0
38.9588,52.647,87.745,52.647,105.294,12,105.294,102,359,27.3764,1.0,2006,928,2.0,52.647,,1.0,6,5150.0,-2.4492935982947064e-16
26.1763,41.994,69.99,293.958,209.97,3,209.97,137,139,79.0885,6.123233995736766e-17,2008,764,5.0,293.958,L,-0.2857142857142858,1,3550.0,1.0
461.4448,445.41,742.35,283.948875,890.82,12,890.82,215,620,-32.0696,1.0,2007,1928,2.0,283.948875,62,2.1372549019607847,6,500.0,-2.4492935982947064e-16
199.8519,200.052,333.42,800.208,200.052,11,200.052,158,481,0.2001,0.8660254037844384,2007,580,1.0,800.208,50,-0.75,6,5150.0,-0.5000000000000004
185.8193,209.256,348.76,418.512,418.512,11,418.512,95,46,46.8734,0.8660254037844384,2006,370,2.0,418.512,38,0.0,4,2000.0,-0.5000000000000004
360.9428,324.4527,594.83,1946.7162,1622.2635,10,1622.2635,112,222,-182.4505,0.5000000000000001,2006,762,5.0,1946.7162,44,-0.16666666666666669,1,3500.0,-0.8660254037844386
486.7066,469.794,782.99,1118.5570666666667,939.588,9,939.588,33,145,-33.8252,-1.8369701987210297e-16,2006,814,2.0,1677.8356,48,-0.4399999618556193,5,6700.0,-1.0
461.4448,334.0575,742.35,567.89775,668.115,9,567.89775,213,620,-354.9918,-1.8369701987210297e-16,2007,1928,2.0,0.0,54,,6,500.0,-1.0
486.7066,469.794,782.99,1879.176,1879.176,7,1879.176,34,251,-67.6504,-0.8660254037844388,2006,1976,4.0,0.0,52,,3,4100.0,-0.4999999999999997
884.7083,874.794,1457.99,874.794,874.794,12,874.794,26,136,-9.9143,1.0,2005,740,1.0,0.0,58,,5,6700.0,-2.4492935982947064e-16
1554.9479,1466.01,2443.35,5654.610000000001,2932.02,11,2932.02,79,301,-177.8758,0.8660254037844384,2007,1254,2.0,11728.08,58,-0.75,4,2000.0,-0.5000000000000004
713.0798,672.294,1120.49,1800.7875000000001,672.294,9,672.294,82,132,-40.7858,-1.8369701987210297e-16,2007,672,1.0,1800.7875,42,-0.6266666666666667,3,4100.0,-1.0
308.2179,338.994,564.99,677.988,677.988,3,677.988,235,374,61.5522,6.123233995736766e-17,2008,1188,2.0,677.988,42,0.0,3,2500.0,1.0
187.1571,202.332,337.22,447.5829333333333,404.664,2,404.664,11,63,30.3498,0.5000000000000001,2007,794,2.0,606.996,44,-0.3333333333333333,6,500.0,0.8660254037844386
6.9223,5.1865,8.99,36.3055,36.3055,4,36.3055,6,34,-12.1506,-0.4999999999999998,2006,1414,7.0,25.9325,,0.4,4,3550.0,0.8660254037844387
30.9334,44.994,74.99,89.988,89.988,9,89.988,121,363,28.1212,-1.8369701987210297e-16,2006,1014,2.0,0.0,S,,4,3550.0,-1.0
204.6251,183.9382,337.22,183.9382,183.9382,9,183.9382,60,399,-20.6869,-1.8369701987210297e-16,2006,1966,1.0,0.0,60,,1,5000.0,-1.0
44.88,69.6,120.0,360.0,835.2,10,818.496,142,222,279.936,0.5000000000000001,2007,762,12.0,360.0,,1.2735999999999998,1,3500.0,-0.8660254037844386
40.6216,54.894,91.49,219.576,219.576,9,219.576,195,395,57.0896,-1.8369701987210297e-16,2007,1836,4.0,0.0,,,4,4100.0,-1.0
26.1763,41.994,69.99,83.988,125.982,10,125.982,136,9,47.4531,0.5000000000000001,2007,518,3.0,83.988,M,0.5,1,3500.0,-0.8660254037844386
38.4923,28.8404,49.99,105.74813333333333,173.0424,5,173.0424,8,40,-57.9114,-0.8660254037844387,2006,340,6.0,86.5212,L,1.0,5,6700.0,0.49999999999999994
1082.51,1020.594,1700.99,4592.673000000001,4082.376,2,4082.376,223,63,-247.664,0.5000000000000001,2008,794,4.0,2041.188,40,1.0,6,500.0,0.8660254037844386
27.568,37.254,62.09,37.254,37.254,7,37.254,189,243,9.686,-0.8660254037844388,2007,1822,1.0,0.0,,,3,4100.0,-0.4999999999999997
419.7784,461.694,769.49,461.694,461.694,12,461.694,233,365,41.9156,1.0,2007,1040,1.0,461.694,46,0.0,6,500.0,-2.4492935982947064e-16
199.8519,200.052,333.42,400.104,200.052,11,200.052,149,527,0.2001,0.8660254037844384,2007,1866,1.0,400.104,62,-0.5,9,5650.0,-0.5000000000000004
601.7437,602.346,1003.91,602.346,602.346,12,602.346,154,568,0.6023,1.0,2007,824,1.0,0.0,50,,1,3550.0,-2.4492935982947064e-16
185.8193,209.256,348.76,209.256,209.256,11,209.256,95,321,23.4367,0.8660254037844384,2006,1832,1.0,0.0,38,,10,5000.0,-0.5000000000000004
187.1571,202.332,337.22,202.332,202.332,8,202.332,11,304,15.1749,-0.5000000000000004,2006,1316,1.0,0.0,44,,2,4100.0,-0.8660254037844384
360.9428,356.898,594.83,648.9054,713.796,7,713.796,112,243,-8.0896,-0.8660254037844388,2007,1822,2.0,324.4527,44,1.2000001849268016,3,4100.0,-0.4999999999999997
486.7066,469.794,782.99,469.794,469.794,9,469.794,34,394,-16.9126,-1.8369701987210297e-16,2006,1830,1.0,0.0,52,,7,985.0,-1.0
1251.9813,1376.994,2294.99,4917.8356,1376.994,9,1376.994,65,154,125.0127,-1.8369701987210297e-16,2007,998,1.0,4917.8356,38,-0.7199999934930725,6,5150.0,-1.0
747.2002,722.5949,1364.5,1083.89235,722.5949,1,722.5949,23,32,-24.6053,0.8660254037844387,2006,1338,1.0,722.5949,38,0.0,5,6700.0,0.49999999999999994
41.5723,32.394,53.99,451.3564,97.182,11,97.182,147,63,-27.5349,0.8660254037844384,2007,794,3.0,451.3564,XL,-0.784688995215311,6,500.0,-0.5000000000000004
53.9282,72.876,121.46,364.38,364.38,7,364.38,157,241,94.739,-0.8660254037844388,2007,1430,5.0,0.0,,,6,5150.0,-0.4999999999999997
343.6496,323.994,539.99,323.994,1619.97,11,1619.97,248,90,-98.278,0.8660254037844384,2007,1182,5.0,323.994,52,4.0,5,6700.0,-0.5000000000000004
1898.0944,2024.994,3374.99,6074.982,8099.976,2,8099.976,45,45,507.5984,0.5000000000000001,2006,368,4.0,6074.982,44,0.33333333333333326,1,3550.0,0.8660254037844386
26.1763,34.995,69.99,818.883,1399.8,11,1259.82,137,300,212.768,0.8660254037844384,2007,1242,40.0,818.883,L,0.5384615384615383,3,2000.0,-0.5000000000000004
486.7066,469.794,782.99,453.01563333333337,469.794,2,469.794,59,54,-16.9126,0.5000000000000001,2007,600,1.0,469.794,48,0.0,1,3900.0,0.8660254037844386
15.6709,22.794,37.99,91.176,68.382,11,68.382,132,52,21.3693,0.8660254037844384,2006,498,3.0,91.176,L,-0.24999999999999997,1,3900.0,-0.5000000000000004
204.6251,183.9382,337.22,183.9382,183.9382,9,183.9382,17,364,-20.6869,-1.8369701987210297e-16,2006,1026,1.0,0.0,52,,4,3550.0,-1.0
26.1763,41.994,69.99,767.965275,377.946,1,377.946,137,247,142.3593,0.8660254037844387,2008,1878,9.0,767.965275,L,-0.5078605604921395,2,2500.0,0.49999999999999994
8.2459,11.994,19.99,119.94,23.988,11,23.988,118,266,7.4962,0.8660254037844384,2006,622,2.0,119.94,,-0.8,6,500.0,-0.5000000000000004
26.1763,41.994,69.99,167.976,83.988,2,83.988,135,277,31.6354,0.5000000000000001,2008,848,2.0,167.976,S,-0.5,4,4100.0,0.8660254037844386
486.7066,419.4589,782.99,2097.2945,2516.7534,1,2516.7534,30,14,-403.4862,0.8660254037844387,2006,662,6.0,1258.3767,60,1.0,4,2500.0,0.49999999999999994
26.1763,41.994,69.99,556.952424,293.958,11,293.958,135,299,110.7239,0.8660254037844384,2007,1236,7.0,556.952424,S,-0.47220267417311745,6,5150.0,-0.5000000000000004
13.0863,20.1865,34.99,291.69502,201.865,3,201.865,1,382,71.002,6.123233995736766e-17,2007,1336,10.0,161.492,,0.2500000000000001,4,2000.0,1.0
486.7066,469.794,782.99,559.2785333333334,1409.382,8,1409.382,37,107,-50.7378,-0.5000000000000004,2006,1900,3.0,838.9178,44,0.6800001144331422,3,3550.0,-0.8660254037844384
13.0863,20.994,34.99,123.27233333333334,62.982,12,62.982,2,378,23.7231,1.0,2007,1278,3.0,167.952,,-0.625,4,2000.0,-2.4492935982947064e-16
41.5723,31.3142,53.99,337.567076,438.3988,11,429.630824,147,111,-152.3814,0.8660254037844384,2007,1970,14.0,337.567076,XL,0.2727272727272728,1,2000.0,-0.5000000000000004
13.0863,20.994,34.99,41.988,41.988,8,41.988,5,491,15.8154,-0.5000000000000004,2007,834,2.0,0.0,,,8,75.0,-0.8660254037844384
1082.51,1020.594,1700.99,4082.376,3061.782,11,3061.782,223,61,-185.748,0.8660254037844384,2007,780,3.0,4082.376,40,-0.25,6,5150.0,-0.5000000000000004
199.8519,200.052,333.42,400.104,400.104,9,400.104,161,556,0.4002,-1.8369701987210297e-16,2007,618,2.0,0.0,44,,6,5150.0,-1.0
185.8193,209.256,348.76,209.256,627.768,11,627.768,109,297,70.3101,0.8660254037844384,2006,1202,3.0,209.256,44,2.0000000000000004,5,6700.0,-0.5000000000000004
294.5797,323.994,539.99,971.982,971.982,8,971.982,241,298,88.2429,-0.5000000000000004,2007,1220,3.0,0.0,44,,10,5000.0,-0.8660254037844384
15.6709,20.8945,37.99,317.5964,417.89,2,396.9955,132,298,83.5775,0.5000000000000001,2007,1220,20.0,317.5964,L,0.24999999999999992,10,5000.0,0.8660254037844386
185.8193,209.256,348.76,209.256,209.256,12,209.256,95,163,23.4367,1.0,2006,1296,1.0,0.0,38,,4,2000.0,-2.4492935982947064e-16
461.4448,445.41,742.35,3181.8976875,2227.05,2,2227.05,215,517,-80.174,0.5000000000000001,2008,1420,5.0,2672.46,62,-0.1666666666666666,8,75.0,0.8660254037844386
713.0798,600.2625,1120.49,2401.05,1800.7875,10,1800.7875,80,251,-338.4519,0.5000000000000001,2006,1976,3.0,2401.05,38,-0.2500000000000001,3,4100.0,-0.8660254037844386
15.6709,22.0342,37.99,182.352,264.4104,11,259.122192,132,287,71.0714,0.8660254037844384,2006,1028,12.0,182.352,L,0.4209999999999999,1,3500.0,-0.5000000000000004
486.7066,469.794,782.99,2348.9700000000003,1409.382,1,1409.382,36,212,-50.7378,0.8660254037844387,2007,548,3.0,3288.558,60,-0.5714285714285714,2,2500.0,0.49999999999999994
179.8156,242.994,404.99,485.988,242.994,11,242.994,201,277,63.1784,0.8660254037844384,2007,848,1.0,485.988,,-0.5,4,4100.0,-0.5000000000000004
1481.9379,1430.442,2384.07,2288.7072,1430.442,11,1430.442,204,534,-51.4959,0.8660254037844384,2007,1940,1.0,2288.7072,46,-0.37499999999999994,6,500.0,-0.5000000000000004
187.1571,202.332,337.22,606.996,202.332,10,202.332,13,251,15.1749,0.5000000000000001,2006,1976,1.0,606.996,60,-0.6666666666666666,3,4100.0,-0.8660254037844386
294.5797,323.994,539.99,647.988,647.988,9,647.988,240,156,58.8286,-1.8369701987210297e-16,2007,1066,2.0,0.0,42,,4,3550.0,-1.0
486.7066,469.794,782.99,978.7374333333333,3758.352,11,3758.352,35,97,-135.3008,0.8660254037844384,2006,1312,8.0,1677.8356,58,1.2400001525775228,6,500.0,-0.5000000000000004
461.4448,445.41,742.35,648.6283125,445.41,3,445.41,212,620,-16.0348,6.123233995736766e-17,2008,1928,1.0,445.41,50,0.0,6,500.0,1.0
1265.6195,1391.994,2319.99,4026.8397999999997,6959.97,12,6959.97,63,397,631.8725,1.0,2007,1844,5.0,8351.964,42,-0.16666666666666663,10,0.0,-2.4492935982947064e-16
30.9334,44.994,74.99,404.946,404.946,7,404.946,121,13,126.5454,-0.8660254037844388,2006,592,9.0,0.0,S,,6,5150.0,-0.4999999999999997
1082.51,1020.594,1700.99,1020.594,3061.782,12,3061.782,223,157,-185.748,1.0,2007,1082,3.0,1020.594,40,2.0,4,3550.0,-2.4492935982947064e-16
486.7066,469.794,782.99,1879.176,2818.764,12,2818.764,32,380,-101.4756,1.0,2006,1330,6.0,1879.176,44,0.5000000000000001,4,2500.0,-2.4492935982947064e-16
24.7459,35.994,59.99,179.97,179.97,12,179.97,116,140,56.2405,1.0,2006,788,5.0,179.97,S,0.0,4,2500.0,-2.4492935982947064e-16
136.785,149.874,249.79,449.622,449.622,11,449.622,183,526,39.267,0.8660254037844384,2007,1856,3.0,0.0,48,,2,2500.0,-0.5000000000000004
185.8193,209.256,348.76,837.024,837.024,12,837.024,110,354,93.7468,1.0,2006,862,4.0,0.0,48,,4,2000.0,-2.4492935982947064e-16
144.5938,158.43,264.05,396.07500000000005,316.86,2,316.86,177,303,27.6724,0.5000000000000001,2008,1290,2.0,316.86,42,0.0,1,2000.0,0.8660254037844386
35.9596,48.594,80.99,97.188,97.188,9,97.188,191,619,25.2688,-1.8369701987210297e-16,2007,1914,2.0,0.0,,,8,75.0,-1.0
884.7083,874.794,1457.99,1749.588,874.794,2,874.794,29,110,-9.9143,0.5000000000000001,2006,1956,1.0,874.794,52,0.0,4,2000.0,0.8660254037844386
739.041,714.7043,1349.6,1786.76075,714.7043,2,714.7043,20,53,-24.3367,0.5000000000000001,2006,522,1.0,2144.1129,42,-0.6666666666666667,1,5000.0,0.8660254037844386
204.6251,183.9382,337.22,730.3954000000001,367.8764,12,367.8764,50,166,-41.3738,1.0,2006,1356,2.0,1103.6292,44,-0.6666666666666667,2,4100.0,-2.4492935982947064e-16
49.9789,67.539,112.565,135.078,135.078,10,135.078,105,224,35.1202,0.5000000000000001,2006,792,2.0,0.0,,,5,6700.0,-0.8660254037844386
23.3722,31.584,52.64,31.584,31.584,12,31.584,171,333,8.2118,1.0,2007,324,1.0,31.584,,0.0,6,5150.0,-2.4492935982947064e-16
1082.51,1020.594,1700.99,7144.158,7144.158,7,7144.158,224,25,-433.412,-0.8660254037844388,2007,1050,7.0,0.0,42,,3,4100.0,-0.4999999999999997
53.9282,72.876,121.46,218.628,218.628,9,218.628,157,338,56.8434,-1.8369701987210297e-16,2007,472,3.0,0.0,,,1,5000.0,-1.0
136.785,149.874,249.79,599.496,149.874,11,149.874,182,491,13.089,0.8660254037844384,2007,834,1.0,599.496,44,-0.75,8,75.0,-0.5000000000000004
486.7066,469.794,782.99,939.588,469.794,12,469.794,37,399,-16.9126,1.0,2006,1966,1.0,939.588,44,-0.5,1,3900.0,-2.4492935982947064e-16
747.2002,818.7,1364.5,2046.75,818.7,3,818.7,23,557,71.4998,6.123233995736766e-17,2008,624,1.0,2456.1,38,-0.6666666666666666,9,5650.0,1.0
294.5797,323.994,539.99,323.994,323.994,12,323.994,243,343,29.4143,1.0,2007,516,1.0,323.994,52,0.0,3,3550.0,-2.4492935982947064e-16
1898.0944,2024.994,3374.99,8099.976,8099.976,9,8099.976,43,163,507.5984,-1.8369701987210297e-16,2005,1296,4.0,0.0,38,,4,2000.0,-1.0
486.7066,469.794,782.99,1258.3767,1409.382,8,1409.382,31,41,-50.7378,-0.5000000000000004,2006,344,3.0,838.9178,62,0.6800001144331422,2,4100.0,-0.8660254037844384
9.1593,14.694,24.49,42.3867,102.858,8,102.858,129,266,38.7429,-0.5000000000000004,2007,622,7.0,56.5156,L,0.8199930638620134,6,500.0,-0.8660254037844384
486.7066,469.794,782.99,3467.527066666667,939.588,2,939.588,38,63,-33.8252,0.5000000000000001,2007,794,2.0,2818.764,52,-0.6666666666666667,6,500.0,0.8660254037844386
17.9776,24.294,40.49,97.176,97.176,8,97.176,188,61,25.2656,-0.5000000000000004,2007,780,4.0,0.0,,,6,5150.0,-0.8660254037844384
30.9334,44.994,74.99,89.988,179.976,10,179.976,122,224,56.2424,0.5000000000000001,2006,792,4.0,89.988,M,1.0,5,6700.0,-0.8660254037844386
185.8193,209.256,348.76,209.256,209.256,8,209.256,95,298,23.4367,-0.5000000000000004,2006,1220,1.0,0.0,38,,10,5000.0,-0.8660254037844384
144.5938,158.43,264.05,475.29,475.29,2,475.29,194,491,41.5086,0.5000000000000001,2008,834,3.0,316.86,40,0.5,8,75.0,0.8660254037844386
601.7437,602.346,1003.91,602.346,602.346,9,602.346,155,622,0.6023,-1.8369701987210297e-16,2007,1938,1.0,0.0,54,,9,5650.0,-1.0
26.9708,36.447,60.745,109.341,72.894,12,72.894,96,362,18.9524,1.0,2006,978,2.0,109.341,,-0.33333333333333326,4,2000.0,-2.4492935982947064e-16
23.749,38.1,63.5,228.6,38.1,2,38.1,133,479,14.351,0.5000000000000001,2008,532,1.0,228.6,S,-0.8333333333333334,8,75.0,0.8660254037844386
6.9223,5.1865,8.99,10.373,10.373,7,10.373,6,4,-3.4716,-0.8660254037844388,2005,392,2.0,0.0,,,3,4100.0,-0.4999999999999997
1.8663,2.994,4.99,11.976,20.958,12,20.958,138,582,7.8939,1.0,2007,1042,7.0,11.976,,0.7499999999999998,9,5650.0,-2.4492935982947064e-16
30.9334,44.994,74.99,179.976,179.976,11,179.976,121,275,56.2424,0.8660254037844384,2006,782,4.0,179.976,S,0.0,6,500.0,-0.5000000000000004
486.7066,419.4589,782.99,838.9178,838.9178,1,838.9178,36,25,-134.4954,0.8660254037844387,2006,1050,2.0,838.9178,60,0.0,3,2500.0,0.49999999999999994
486.7066,419.4589,782.99,1258.3767,838.9178,3,838.9178,57,162,-134.4954,6.123233995736766e-17,2006,1258,2.0,1258.3767,58,-0.3333333333333333,1,5000.0,1.0
26.1763,41.994,69.99,83.988,83.988,9,83.988,136,391,31.6354,-1.8369701987210297e-16,2007,1472,2.0,0.0,M,,10,5000.0,-1.0
23.749,38.1,63.5,349.9104,114.3,1,114.3,134,444,43.053,0.8660254037844387,2008,770,3.0,433.1208,M,-0.7361013370865587,8,75.0,0.49999999999999994
360.9428,327.1565,594.83,1081.509,4907.3475,7,4661.980125,112,13,-752.1619,-0.8660254037844388,2007,592,15.0,973.3581,44,3.7895837359343902,6,5150.0,-0.4999999999999997
38.4923,28.8404,49.99,144.202,144.202,7,144.202,8,243,-48.2595,-0.8660254037844388,2006,1822,5.0,0.0,L,,3,2500.0,-0.4999999999999997
