list_price,standard_cost,current_month_gross_sales,rolling_avg_sales_3m,avg_unit_price,previous_month_sales,month_cos,month_num,product_model_name,customer_key,store_id,current_month_margin_amount,current_month_order_qty,current_month_net_sales,year_num,bonus,quarter_num,month_sin,territory_id
248.385,110.2829,596.124,596.124,149.031,0.0,-0.5000000000000004,8,ML Road Front Wheel,263,598,154.9924,4.0,596.124,2006,2500.0,3,-0.8660254037844384,4
742.35,461.4448,445.41,567.89775,445.41,567.89775,1.0,12,Touring-3000,619,1914,-16.0348,1.0,445.41,2007,75.0,4,-2.4492935982947064e-16,8
69.99,26.1763,167.976,83.988,41.994,83.988,1.0,12,Women's Mountain Shorts,561,676,63.2708,4.0,167.976,2007,5650.0,4,-2.4492935982947064e-16,9
40.49,17.9776,24.294,24.294,24.294,0.0,-0.5000000000000004,8,LL Road Pedal,90,1182,6.3164,1.0,24.294,2007,6700.0,3,-0.8660254037844384,5
337.22,204.6251,178.5808,178.5808,178.5808,0.0,-0.8660254037844388,7,LL Road Frame,34,1414,-26.0443,1.0,178.5808,2005,3550.0,3,-0.4999999999999997,4
1214.85,755.1508,7750.743,7595.72814,704.613,0.0,-0.5000000000000004,8,Touring-2000,476,482,-710.9307,11.0,7595.72814,2007,985.0,3,-0.8660254037844384,7
782.99,486.7066,2818.764,2818.7639999999997,469.794,4697.94,6.123233995736766e-17,3,Road-650,382,1336,-101.4756,6.0,2818.764,2007,2000.0,1,1.0,4
53.99,41.5723,97.182,32.394,32.394,32.394,1.0,12,Short-Sleeve Classic Jersey,402,1994,-27.5349,3.0,97.182,2007,4100.0,4,-2.4492935982947064e-16,3
564.99,308.2179,1355.976,1355.976,338.994,0.0,-1.8369701987210297e-16,9,Mountain-500,140,788,123.1044,4.0,1355.976,2007,4100.0,3,-1.0,4
89.99,37.1209,161.982,161.982,53.994,0.0,-0.5000000000000004,8,Men's Bib-Shorts,296,1200,50.6193,3.0,161.982,2006,5150.0,3,-0.8660254037844384,6
1214.85,755.1508,1457.82,728.91,728.91,728.91,6.123233995736766e-17,3,Touring-2000,547,444,-52.4816,2.0,1457.82,2008,2500.0,1,1.0,2
1120.49,713.0798,4033.764,1968.861,672.294,2689.176,0.5000000000000001,2,Road-550-W,113,1992,-244.7148,6.0,4033.764,2008,4100.0,1,0.8660254037844386,4
2319.99,1265.6195,9743.958,1391.994,1391.994,1391.994,1.0,12,Mountain-200,413,308,884.6215,7.0,9743.958,2007,4100.0,4,-2.4492935982947064e-16,3
1120.49,713.0798,2401.05,2401.05,600.2625,0.0,-0.5000000000000004,8,Road-550-W,54,600,-451.2692,4.0,2401.05,2006,5000.0,3,-0.8660254037844384,1
1431.5,868.6342,780.8182,780.8182,780.8182,0.0,-1.8369701987210297e-16,9,HL Road Frame,160,1204,-87.816,1.0,780.8182,2006,3550.0,3,-1.0,4
112.565,49.9789,135.078,405.234,67.539,405.234,1.0,12,LL Road Rear Wheel,129,648,35.1202,2.0,135.078,2006,5150.0,4,-2.4492935982947064e-16,6
1120.49,713.0798,1200.525,2601.1375000000003,600.2625,3001.3125,-1.0,6,Road-550-W,129,648,-225.6346,2.0,1200.525,2007,5150.0,2,1.2246467991473532e-16,6
34.99,13.0863,40.373,40.373,20.1865,0.0,-1.8369701987210297e-16,9,Sport-100,333,324,14.2004,2.0,40.373,2006,5150.0,3,-1.0,6
91.49,40.6216,109.788,109.788,54.894,0.0,-0.5000000000000004,8,Front Derailleur,519,1440,28.5448,2.0,109.788,2007,0.0,3,-0.8660254037844384,10
782.99,486.7066,838.9178,2097.2945,419.4589,2097.2945,-0.8660254037844387,5,Road-650,106,1896,-134.4954,2.0,838.9178,2006,5000.0,2,0.49999999999999994,6
594.83,360.9428,356.898,356.898,356.898,356.898,6.123233995736766e-17,3,ML Road Frame-W,452,1072,-4.0448,1.0,356.898,2008,0.0,1,1.0,8
782.99,486.7066,1677.8356,838.9178,419.4589,838.9178,-0.8660254037844387,5,Road-650,97,1312,-268.9908,4.0,1677.8356,2006,500.0,2,0.49999999999999994,6
539.99,343.6496,647.988,647.988,323.994,0.0,-0.5000000000000004,8,Road-750,109,1946,-39.3112,2.0,647.988,2007,4100.0,3,-0.8660254037844384,4
1214.85,755.1508,1457.82,2551.185,728.91,3644.55,0.8660254037844387,1,Touring-2000,440,688,-52.4816,2.0,1457.82,2008,5650.0,1,0.49999999999999994,9
1431.5,868.6342,1561.6364,780.8182,780.8182,780.8182,1.0,12,HL Road Frame,394,1830,-175.632,2.0,1561.6364,2006,985.0,4,-2.4492935982947064e-16,7
2294.99,1251.9813,11015.952,6081.723433333334,1376.994,9638.958,0.5000000000000001,10,Mountain-200,9,518,1000.1016,8.0,11015.952,2007,3500.0,4,-0.8660254037844386,1
2294.99,1251.9813,6147.2945,3688.3767000000003,1229.4589,2458.9178,0.8660254037844387,1,Mountain-200,248,1898,-112.612,5.0,6147.2945,2007,6700.0,1,0.49999999999999994,5
782.99,486.7066,469.794,1409.382,469.794,1409.382,0.5000000000000001,2,Road-650,327,1944,-16.9126,1.0,469.794,2007,2000.0,1,0.8660254037844386,4
2443.35,1554.9479,7330.05,5131.035,1466.01,2932.02,6.123233995736766e-17,3,Road-250,157,1082,-444.6895,5.0,7330.05,2008,3550.0,1,1.0,4
2443.35,1554.9479,2932.02,1797.6075,1466.01,1466.01,0.8660254037844384,11,Road-250,327,1944,-177.8758,2.0,2932.02,2007,2000.0,4,-0.5000000000000004,4
3399.99,1912.1544,16319.952,16319.952,2039.994,0.0,-1.8369701987210297e-16,9,Mountain-100,142,804,1022.7168,8.0,16319.952,2005,2000.0,3,-1.0,1
782.99,486.7066,1879.176,1409.382,469.794,1409.382,0.8660254037844384,11,Road-650,302,1266,-67.6504,4.0,1879.176,2006,2000.0,4,-0.5000000000000004,3
49.99,38.4923,86.5212,86.5212,28.8404,0.0,-1.0,6,Long-Sleeve Logo Jersey,364,1026,-28.9557,3.0,86.5212,2007,3550.0,2,1.2246467991473532e-16,4
2294.99,1251.9813,5507.976,3327.7354333333333,1376.994,1376.994,0.8660254037844387,1,Mountain-200,24,1046,500.0508,4.0,5507.976,2008,6700.0,1,0.49999999999999994,5
2443.35,1518.7864,7330.05,7330.05,1466.01,0.0,-0.5000000000000004,8,Road-250,107,1900,-263.882,5.0,7330.05,2006,3550.0,3,-0.8660254037844384,3
2294.99,1251.9813,1229.4589,5532.565049999999,1229.4589,3688.3767,6.123233995736766e-17,3,Mountain-200,354,862,-22.5224,1.0,1229.4589,2007,2000.0,1,1.0,4
1079.99,598.4354,2591.976,2591.976,647.994,0.0,-1.8369701987210297e-16,9,Mountain-300,140,788,198.2344,4.0,2591.976,2006,2500.0,3,-1.0,4
62.09,27.568,111.762,111.762,37.254,0.0,-0.5000000000000004,8,ML Road Pedal,503,1210,29.058,3.0,111.762,2007,985.0,3,-0.8660254037844384,7
89.99,37.1209,161.982,161.982,53.994,0.0,-0.8660254037844388,7,Men's Bib-Shorts,212,548,50.6193,3.0,161.982,2006,4100.0,3,-0.4999999999999997,2
74.99,30.9334,404.946,269.964,44.994,269.964,0.8660254037844384,11,Women's Tights,41,344,126.5454,9.0,404.946,2006,4100.0,4,-0.5000000000000004,2
20.24,8.9866,85.008,85.008,12.144,0.0,-0.5000000000000004,8,Chain,535,1958,22.1018,7.0,85.008,2007,985.0,3,-0.8660254037844384,7
782.99,486.7066,469.794,469.794,469.794,469.794,6.123233995736766e-17,3,Road-650,372,1150,-16.9126,1.0,469.794,2007,3900.0,1,1.0,1
74.99,30.9334,89.988,468.867476,44.994,468.867476,0.5000000000000001,10,Women's Tights,21,908,28.1212,2.0,89.988,2006,500.0,4,-0.8660254037844386,6
337.22,204.6251,735.7528,735.7528,183.9382,0.0,-0.8660254037844388,7,LL Road Frame,35,1418,-82.7476,4.0,735.7528,2006,5150.0,3,-0.4999999999999997,6
769.49,419.7784,461.694,461.694,461.694,0.0,1.0,12,Mountain-400-W,401,1984,41.9156,1.0,461.694,2007,5000.0,4,-2.4492935982947064e-16,10
1700.99,1082.51,3061.782,3061.782,1020.594,0.0,-0.5000000000000004,8,Road-350-W,191,1456,-185.748,3.0,3061.782,2007,6700.0,3,-0.8660254037844384,5
364.09,199.3757,436.908,436.908,218.454,0.0,-1.8369701987210297e-16,9,ML Mountain Frame-W,379,1324,38.1566,2.0,436.908,2007,985.0,3,-1.0,7
8.99,6.9223,21.576,32.843692,5.394,21.576,0.5000000000000001,2,Cycling Cap,298,1220,-6.1132,4.0,21.576,2008,5000.0,1,0.8660254037844386,10
52.64,23.3722,31.584,31.584,31.584,0.0,0.8660254037844387,1,HL Mountain Seat/Saddle 2,220,692,8.2118,1.0,31.584,2008,2500.0,1,0.49999999999999994,2
49.99,38.4923,119.976,164.96699999999998,29.994,119.976,6.123233995736766e-17,3,Long-Sleeve Logo Jersey,581,1038,-33.9932,4.0,119.976,2008,5650.0,1,1.0,9
37.99,15.6709,242.3762,237.528676,22.0342,0.0,-0.5000000000000004,8,Full-Finger Gloves,324,1868,65.1488,11.0,237.528676,2006,4100.0,3,-0.8660254037844384,2
564.99,308.2179,677.988,677.988,338.994,0.0,-1.8369701987210297e-16,9,Mountain-500,413,308,61.5522,2.0,677.988,2007,4100.0,3,-1.0,3
2384.07,1481.9379,2860.884,1525.8048,1430.442,1525.8048,0.5000000000000001,10,Touring-1000,462,1888,-102.9918,2.0,2860.884,2007,5000.0,4,-0.8660254037844386,1
2443.35,1518.7864,7330.05,2932.02,1466.01,2932.02,6.123233995736766e-17,3,Road-250,132,672,-263.882,5.0,7330.05,2007,4100.0,1,1.0,3
236.025,104.7951,708.075,708.075,141.615,0.0,-0.8660254037844388,7,ML Mountain Rear Wheel,18,852,184.0995,5.0,708.075,2006,5150.0,3,-0.4999999999999997,6
106.5,47.286,511.2,511.2,63.9,0.0,-0.8660254037844388,7,Front Brakes,463,1990,132.912,8.0,511.2,2007,2000.0,3,-0.4999999999999997,4
236.025,104.7951,1416.15,991.305,141.615,991.305,1.0,12,ML Mountain Rear Wheel,122,478,368.199,10.0,1416.15,2006,3550.0,4,-2.4492935982947064e-16,4
2384.07,1481.9379,1430.442,1430.442,1430.442,1430.442,1.0,12,Touring-1000,623,1950,-51.4959,1.0,1430.442,2007,5650.0,4,-2.4492935982947064e-16,9
539.99,343.6496,971.982,3553.1342,323.994,4514.3164,6.123233995736766e-17,3,Road-750,351,786,-58.9668,3.0,971.982,2008,2500.0,1,1.0,2
1349.6,739.041,714.7043,714.7043,714.7043,0.0,-0.5000000000000004,8,HL Mountain Frame,40,340,-24.3367,1.0,714.7043,2005,6700.0,3,-0.8660254037844384,5
742.35,461.4448,1336.23,1135.7955,334.0575,0.0,-1.8369701987210297e-16,9,Touring-3000,596,1284,-709.9837,4.0,1135.7955,2007,5000.0,3,-1.0,10
1431.5,868.6342,858.9,2186.290933333333,858.9,3435.6,0.5000000000000001,10,HL Road Frame,14,662,-9.7342,1.0,858.9,2007,4100.0,4,-0.8660254037844386,4
337.22,187.1571,183.9382,183.9382,183.9382,183.9382,1.0,12,LL Road Frame,128,642,-3.2189,1.0,183.9382,2005,2500.0,4,-2.4492935982947064e-16,4
2319.99,1265.6195,4971.4072,4971.4072,1242.8518,0.0,0.8660254037844384,11,Mountain-200,299,1236,-91.0708,4.0,4971.4072,2006,5150.0,4,-0.5000000000000004,6
1003.91,601.7437,1204.692,1204.692,602.346,0.0,-1.8369701987210297e-16,9,HL Touring Frame,566,774,1.2046,2.0,1204.692,2007,3500.0,3,-1.0,1
49.99,38.4923,259.5636,215.0338133333333,28.8404,173.0424,-0.8660254037844387,5,Long-Sleeve Logo Jersey,262,562,-86.8671,9.0,259.5636,2007,500.0,2,0.49999999999999994,6
782.99,486.7066,4697.94,2915.824874666667,469.794,6230.721224,0.5000000000000001,10,Road-650,35,1418,-169.126,10.0,4697.94,2006,5150.0,4,-0.8660254037844386,6
63.5,23.749,228.6,114.3,38.1,114.3,1.0,12,Classic Vest,344,526,86.106,6.0,228.6,2007,2000.0,4,-2.4492935982947064e-16,4
121.49,53.9416,145.788,145.788,72.894,145.788,0.8660254037844384,11,HL Bottom Bracket,504,1230,37.9048,2.0,145.788,2007,3900.0,4,-0.5000000000000004,1
2319.99,1265.6195,3728.5554,4971.407200000001,1242.8518,1242.8518,6.123233995736766e-17,3,Mountain-200,395,1836,-68.3031,3.0,3728.5554,2007,4100.0,1,1.0,4
1079.99,598.4354,3887.964,3887.964,647.994,0.0,-0.5000000000000004,8,Mountain-300,40,340,297.3516,6.0,3887.964,2006,6700.0,3,-0.8660254037844384,5
8.99,3.3623,10.788,10.788,5.394,0.0,-0.5000000000000004,8,Racing Socks,61,780,4.0634,2.0,10.788,2007,5150.0,3,-0.8660254037844384,6
54.99,20.5663,382.7304,375.075792,31.8942,0.0,-1.8369701987210297e-16,9,Hydration Pack,550,464,128.2802,12.0,375.075792,2007,500.0,3,-1.0,6
49.99,38.4923,115.3616,48.06733333333333,28.8404,28.8404,-0.8660254037844388,7,Long-Sleeve Logo Jersey,18,852,-38.6076,4.0,115.3616,2006,5150.0,3,-0.4999999999999997,6
327.215,145.2835,392.658,785.316,196.329,785.316,0.5000000000000001,10,HL Mountain Rear Wheel,225,874,102.091,2.0,392.658,2006,2000.0,4,-0.8660254037844386,4
34.99,13.0863,121.119,20.1865,20.1865,20.1865,1.0,12,Sport-100,173,1968,42.6012,6.0,121.119,2005,2500.0,4,-2.4492935982947064e-16,4
89.99,37.1209,215.976,215.976,53.994,0.0,-1.8369701987210297e-16,9,Men's Bib-Shorts,144,812,67.4924,4.0,215.976,2006,5150.0,3,-1.0,6
594.83,360.9428,713.796,713.796,356.898,0.0,-0.8660254037844388,7,ML Road Frame-W,1,302,-8.0896,2.0,713.796,2007,3550.0,3,-0.4999999999999997,4
2443.35,1518.7864,7330.05,5864.04,1466.01,5864.04,0.8660254037844384,11,Road-250,64,816,-263.882,5.0,7330.05,2006,3550.0,4,-0.5000000000000004,4
1120.49,713.0798,1344.588,1344.588,672.294,0.0,-0.5000000000000004,8,Road-550-W,61,780,-81.5716,2.0,1344.588,2007,5150.0,3,-0.8660254037844384,6
594.83,360.9428,1427.592,648.9054,356.898,648.9054,-0.5000000000000004,8,ML Road Frame-W,296,1200,-16.1792,4.0,1427.592,2007,5150.0,3,-0.8660254037844384,6
1431.5,868.6342,780.8182,780.8182,780.8182,0.0,-0.8660254037844388,7,HL Road Frame,223,768,-87.816,1.0,780.8182,2006,5150.0,3,-0.4999999999999997,6
89.99,37.1209,53.994,269.97,53.994,269.97,0.8660254037844384,11,Men's Bib-Shorts,62,790,16.8731,1.0,53.994,2006,2000.0,4,-0.5000000000000004,4
539.99,343.6496,647.988,647.988,323.994,647.988,0.5000000000000001,10,Road-750,243,1822,-39.3112,2.0,647.988,2007,4100.0,4,-0.8660254037844386,3
61.92,27.4925,101.3235,67.549,33.7745,67.549,0.8660254037844384,11,ML Mountain Handlebars,322,1834,18.846,3.0,101.3235,2006,3900.0,4,-0.5000000000000004,1
264.05,144.5938,792.15,792.15,158.43,0.0,-0.8660254037844388,7,LL Mountain Frame,247,1878,69.181,5.0,792.15,2007,2500.0,3,-0.4999999999999997,2
337.22,204.6251,202.332,306.5636666666666,202.332,367.8764,-0.8660254037844388,7,LL Road Frame,211,534,-2.2931,1.0,202.332,2007,5000.0,3,-0.4999999999999997,10
594.83,360.9428,324.4527,324.4527,324.4527,324.4527,1.0,12,ML Road Frame-W,386,1376,-36.4901,1.0,324.4527,2006,2000.0,4,-2.4492935982947064e-16,4
594.83,360.9428,1297.8108,648.9054,324.4527,648.9054,0.8660254037844384,11,ML Road Frame-W,106,1896,-145.9604,4.0,1297.8108,2006,5150.0,4,-0.5000000000000004,6
2319.99,1265.6195,2783.988,4656.5514,1391.994,2783.988,0.5000000000000001,10,Mountain-200,225,874,252.749,2.0,2783.988,2007,2000.0,4,-0.8660254037844386,4
782.99,486.7066,939.588,939.588,469.794,0.0,-0.5000000000000004,8,Road-650,327,1944,-33.8252,2.0,939.588,2006,2000.0,3,-0.8660254037844384,4
236.025,104.7951,141.615,424.845,141.615,283.23,6.123233995736766e-17,3,ML Mountain Rear Wheel,139,764,36.8199,1.0,141.615,2007,3550.0,1,1.0,1
539.99,294.5797,1619.97,971.982,323.994,971.982,0.5000000000000001,2,Mountain-500,303,1290,147.0715,5.0,1619.97,2008,2000.0,1,0.8660254037844386,1
1214.85,755.1508,1457.82,1457.82,728.91,0.0,-1.8369701987210297e-16,9,Touring-2000,620,1928,-52.4816,2.0,1457.82,2007,500.0,3,-1.0,6
1120.49,713.0798,4201.8375,1800.7875,600.2625,1800.7875,0.8660254037844384,11,Road-550-W,330,1982,-789.7211,7.0,4201.8375,2006,3900.0,4,-0.5000000000000004,1
89.99,37.1209,539.94,323.964,53.994,323.964,0.5000000000000001,10,Men's Bib-Shorts,224,792,168.731,10.0,539.94,2006,6700.0,4,-0.8660254037844386,5
89.99,37.1209,539.94,716.104424,53.994,716.104424,1.0,12,Men's Bib-Shorts,362,978,168.731,10.0,539.94,2006,2000.0,4,-2.4492935982947064e-16,4
1120.49,713.0798,1800.7875,2401.05,600.2625,3601.575,-0.8660254037844387,5,Road-550-W,296,1200,-338.4519,3.0,1800.7875,2007,5150.0,2,0.49999999999999994,6
337.22,204.6251,535.7424,535.7424,178.5808,0.0,-0.8660254037844388,7,LL Road Frame,35,1418,-78.1329,3.0,535.7424,2005,5000.0,3,-0.4999999999999997,6
49.99,38.4923,86.5212,86.5212,28.8404,0.0,-1.8369701987210297e-16,9,Long-Sleeve Logo Jersey,140,788,-28.9557,3.0,86.5212,2005,2500.0,3,-1.0,4
8.99,6.9223,20.746,25.9325,5.1865,15.5595,0.5000000000000001,2,Cycling Cap,291,1070,-6.9432,4.0,20.746,2007,2500.0,1,0.8660254037844386,2
49.99,38.4923,149.97,96.13466666666666,29.994,86.5212,-0.5000000000000004,8,Long-Sleeve Logo Jersey,266,622,-42.4915,5.0,149.97,2007,500.0,3,-0.8660254037844384,6
1700.99,1082.51,1020.594,3061.782,1020.594,3061.782,0.5000000000000001,10,Road-350-W,457,1198,-61.916,1.0,1020.594,2007,75.0,4,-0.8660254037844386,8
91.49,40.6216,164.682,109.788,54.894,109.788,1.0,12,Front Derailleur,620,1928,42.8172,3.0,164.682,2007,500.0,4,-2.4492935982947064e-16,6
1700.99,1082.51,3061.782,6123.564,1020.594,6123.564,0.8660254037844384,11,Road-350-W,61,780,-185.748,3.0,3061.782,2007,5150.0,4,-0.5000000000000004,6
1349.6,739.041,809.76,2969.120166666666,809.76,809.76,0.8660254037844384,11,HL Mountain Frame,313,1422,70.719,1.0,809.76,2007,2500.0,4,-0.5000000000000004,2
1457.99,884.7083,4373.97,1749.588,874.794,1749.588,1.0,12,Road-450,138,754,-49.5715,5.0,4373.97,2005,3550.0,4,-2.4492935982947064e-16,4
3399.99,1912.1544,12239.964,12239.964,2039.994,0.0,-0.5000000000000004,8,Mountain-100,46,370,767.0376,6.0,12239.964,2005,2000.0,3,-0.8660254037844384,4
2443.35,1518.7864,4398.03,4398.03,1466.01,0.0,-0.5000000000000004,8,Road-250,302,1266,-158.3292,3.0,4398.03,2006,2000.0,3,-0.8660254037844384,3
49.99,38.4923,28.8404,28.8404,28.8404,28.8404,-0.4999999999999998,4,Long-Sleeve Logo Jersey,3,318,-9.6519,1.0,28.8404,2006,3500.0,2,0.8660254037844387,1
61.92,27.4925,270.196,270.196,33.7745,0.0,-1.8369701987210297e-16,9,ML Mountain Handlebars,397,1844,50.256,8.0,270.196,2006,5000.0,3,-1.0,10
594.83,360.9428,356.898,648.9054,356.898,324.4527,-0.5000000000000004,8,ML Road Frame-W,90,1182,-4.0448,1.0,356.898,2007,6700.0,3,-0.8660254037844384,5
782.99,486.7066,1879.176,1409.382,469.794,1409.382,6.123233995736766e-17,3,Road-650,386,1376,-67.6504,4.0,1879.176,2007,2000.0,1,1.0,4
742.35,461.4448,445.41,283.948875,445.41,283.948875,1.0,12,Touring-3000,608,1490,-16.0348,1.0,445.41,2007,2000.0,4,-2.4492935982947064e-16,4
2443.35,1554.9479,3926.8125,2617.875,1308.9375,2617.875,0.8660254037844384,11,Road-250,330,1982,-738.0312,3.0,3926.8125,2006,3900.0,4,-0.5000000000000004,1
1349.6,739.041,2208.4365,3312.65475,736.1455,1472.291,6.123233995736766e-17,3,HL Mountain Frame,338,472,-8.6865,3.0,2208.4365,2007,5000.0,1,1.0,1
1700.99,1082.51,4082.376,4082.376,1020.594,0.0,-0.8660254037844388,7,Road-350-W,232,1002,-247.664,4.0,4082.376,2007,3550.0,3,-0.4999999999999997,4
782.99,486.7066,419.4589,838.9178,419.4589,838.9178,-0.8660254037844387,5,Road-650,48,412,-67.2477,1.0,419.4589,2006,500.0,2,0.49999999999999994,6
34.99,13.0863,104.97,89.08983333333333,20.994,125.964,0.8660254037844384,11,Sport-100,64,816,39.5385,5.0,104.97,2007,3550.0,4,-0.5000000000000004,4
1120.49,713.0798,3001.3125,3001.3125,600.2625,3001.3125,-0.4999999999999998,4,Road-550-W,13,592,-564.0865,5.0,3001.3125,2007,5150.0,2,0.8660254037844387,6
54.99,20.5663,230.958,131.976,32.994,131.976,0.8660254037844384,11,Hydration Pack,298,1220,86.9939,7.0,230.958,2007,5000.0,4,-0.5000000000000004,10
1431.5,868.6342,780.8182,780.8182,780.8182,0.0,1.0,12,HL Road Frame,383,1340,-87.816,1.0,780.8182,2006,500.0,4,-2.4492935982947064e-16,6
1120.49,713.0798,1344.588,2401.05,672.294,2401.05,-0.8660254037844388,7,Road-550-W,222,762,-81.5716,2.0,1344.588,2007,3500.0,3,-0.4999999999999997,1
539.99,294.5797,971.982,323.994,323.994,323.994,0.8660254037844384,11,Mountain-500,298,1220,88.2429,3.0,971.982,2007,5000.0,4,-0.5000000000000004,10
34.99,13.0863,40.373,40.373,20.1865,0.0,-0.5000000000000004,8,Sport-100,107,1900,14.2004,2.0,40.373,2005,3550.0,3,-0.8660254037844384,3
742.35,461.4448,1336.23,1336.23,445.41,0.0,0.8660254037844384,11,Touring-3000,530,1874,-48.1044,3.0,1336.23,2007,3550.0,4,-0.5000000000000004,4
89.99,37.1209,269.97,387.892896,53.994,161.982,6.123233995736766e-17,3,Men's Bib-Shorts,140,788,84.3655,5.0,269.97,2007,4100.0,1,1.0,4
1349.6,739.041,1429.4086,1429.4086,714.7043,0.0,-1.8369701987210297e-16,9,HL Mountain Frame,139,764,-48.6734,2.0,1429.4086,2005,3550.0,3,-1.0,1
1120.49,713.0798,3001.3125,2701.18125,600.2625,3001.3125,-1.0,6,Road-550-W,351,786,-564.0865,5.0,3001.3125,2007,2500.0,2,1.2246467991473532e-16,2
2384.07,1481.9379,1430.442,1430.442,1430.442,1430.442,0.8660254037844387,1,Touring-1000,459,1366,-51.4959,1.0,1430.442,2008,5650.0,1,0.49999999999999994,9
4.99,1.8663,8.982,8.982,2.994,0.0,-0.8660254037844388,7,Water Bottle,231,982,3.3831,3.0,8.982,2007,985.0,3,-0.4999999999999997,7
782.99,486.7066,4228.146,1498.866533333333,469.794,2818.764,0.5000000000000001,10,Road-650,25,1050,-152.2134,9.0,4228.146,2006,2500.0,4,-0.8660254037844386,3
89.99,37.1209,161.982,431.952,53.994,431.952,1.0,12,Men's Bib-Shorts,389,1426,50.6193,3.0,161.982,2006,3550.0,4,-2.4492935982947064e-16,4
2319.99,1265.6195,2485.7036,2485.7036,1242.8518,0.0,1.0,12,Mountain-200,139,764,-45.5354,2.0,2485.7036,2006,3550.0,4,-2.4492935982947064e-16,1
25.0,10.3125,15.0,15.0,15.0,0.0,0.8660254037844384,11,Cable Lock,331,1988,4.6875,1.0,15.0,2006,5150.0,4,-0.5000000000000004,6
8.99,6.9223,10.373,13.830666666666666,5.1865,15.5595,-0.8660254037844387,5,Cycling Cap,48,412,-3.4716,2.0,10.373,2007,500.0,2,0.49999999999999994,6
337.22,204.6251,202.332,386.27019999999993,202.332,606.996,1.0,12,LL Road Frame,394,1830,-2.2931,1.0,202.332,2007,985.0,4,-2.4492935982947064e-16,7
53.99,41.5723,259.152,64.788,32.394,64.788,0.8660254037844384,11,Short-Sleeve Classic Jersey,479,532,-73.4264,8.0,259.152,2007,75.0,4,-0.5000000000000004,8
2384.07,1481.9379,10013.094,10013.094,1430.442,0.0,0.8660254037844384,11,Touring-1000,476,482,-360.4713,7.0,10013.094,2007,985.0,4,-0.5000000000000004,7
53.99,41.5723,407.0846,259.152,31.3142,259.152,0.5000000000000001,10,Short-Sleeve Classic Jersey,225,874,-141.497,13.0,398.942908,2007,2000.0,4,-0.8660254037844386,4
742.35,461.4448,668.115,567.89775,334.0575,0.0,-1.8369701987210297e-16,9,Touring-3000,619,1914,-354.9918,2.0,567.89775,2007,75.0,3,-1.0,8
594.83,360.9428,1427.592,1297.8108,356.898,1946.7162,-0.8660254037844388,7,ML Road Frame-W,223,768,-16.1792,4.0,1427.592,2007,5150.0,3,-0.4999999999999997,6
337.22,204.6251,367.8764,420.2601333333334,183.9382,367.8764,-1.0,6,LL Road Frame,115,296,-41.3738,2.0,367.8764,2007,4100.0,2,1.2246467991473532e-16,3
49.99,38.4923,28.8404,28.8404,28.8404,0.0,-0.5000000000000004,8,Long-Sleeve Logo Jersey,62,790,-9.6519,1.0,28.8404,2005,2000.0,3,-0.8660254037844384,4
1364.5,747.2002,2977.0908,1488.5454,744.2727,1488.5454,0.5000000000000001,10,HL Mountain Frame,238,1294,-11.71,4.0,2977.0908,2006,2500.0,4,-0.8660254037844386,4
337.22,187.1571,183.9382,551.8146,183.9382,551.8146,0.8660254037844384,11,LL Road Frame,54,600,-3.2189,1.0,183.9382,2005,5000.0,4,-0.5000000000000004,1
40.49,17.9776,48.588,48.588,24.294,0.0,-0.5000000000000004,8,LL Road Pedal,64,816,12.6328,2.0,48.588,2007,3550.0,3,-0.8660254037844384,4
236.025,104.7951,283.23,283.23,141.615,0.0,-0.8660254037844388,7,ML Mountain Rear Wheel,9,518,73.6398,2.0,283.23,2006,3500.0,3,-0.4999999999999997,1
782.99,486.7066,469.794,469.794,469.794,469.794,0.8660254037844384,11,Road-650,320,1802,-16.9126,1.0,469.794,2006,0.0,4,-0.5000000000000004,10
2443.35,1554.9479,1308.9375,1308.9375,1308.9375,0.0,1.0,12,Road-250,399,1966,-246.0104,1.0,1308.9375,2006,3900.0,4,-2.4492935982947064e-16,1
769.49,419.7784,2770.164,923.388,461.694,923.388,0.5000000000000001,2,Mountain-400-W,297,1202,251.4936,6.0,2770.164,2008,6700.0,1,0.8660254037844386,5
742.35,461.4448,1336.23,567.89775,445.41,567.89775,1.0,12,Touring-3000,550,464,-48.1044,3.0,1336.23,2007,500.0,4,-2.4492935982947064e-16,6
782.99,486.7066,838.9178,838.9178,419.4589,838.9178,0.8660254037844384,11,Road-650,66,832,-134.4954,2.0,838.9178,2005,4100.0,4,-0.5000000000000004,2
1700.99,1082.51,3061.782,3061.782,1020.594,0.0,-0.5000000000000004,8,Road-350-W,256,422,-185.748,3.0,3061.782,2007,2500.0,3,-0.8660254037844384,2
49.99,38.4923,269.946,340.971792,29.994,340.971792,1.0,12,Long-Sleeve Logo Jersey,623,1950,-76.4847,9.0,269.946,2007,5650.0,4,-2.4492935982947064e-16,9
337.22,187.1571,367.8764,367.8764,183.9382,551.8146,6.123233995736766e-17,3,LL Road Frame,166,1356,-6.4378,2.0,367.8764,2006,4100.0,1,1.0,2
782.99,486.7066,838.9178,1258.3767,419.4589,1258.3767,0.5000000000000001,2,Road-650,66,832,-134.4954,2.0,838.9178,2006,4100.0,1,0.8660254037844386,2
249.79,136.785,149.874,524.559,149.874,299.748,6.123233995736766e-17,3,LL Mountain Frame,201,1246,13.089,1.0,149.874,2008,5000.0,1,1.0,1
